0.222999	0.878793	0.421894
0.222999	0.899021	0.376873
0.222999	0.889424	0.398995
0.222999	0.88319	0.412611
0.322474	0.352747	0.878397
0.322474	0.276068	0.905426
0.322474	0.368302	0.871989
0.322474	0.328692	0.887678
0.322474	0.323458	0.889599
0.322474	0.92757	0.188745
0.322474	0.878793	0.351757
0.322474	0.899021	0.296264
0.322474	0.889424	0.323939
0.322474	0.88319	0.340568
----------
0.255228,0.352747,
0.255228,0.276068,
0.255228,0.368302,
0.255228,0.328692,
0.255228,0.323458,
0.255228,0.92757,
0.255228,0.878793,
0.255228,0.899021,
0.255228,0.889424,
0.255228,0.88319,
0.2353,0.352747,
0.2353,0.276068,
0.2353,0.368302,
0.2353,0.328692,
0.2353,0.323458,
0.2353,0.92757,
0.2353,0.878793,
0.2353,0.899021,
0.2353,0.889424,
0.2353,0.88319,
0.34605,0.352747,
0.34605,0.276068,
0.34605,0.368302,
0.34605,0.328692,
0.34605,0.323458,
0.34605,0.92757,
0.34605,0.878793,
0.34605,0.899021,
0.34605,0.889424,
0.34605,0.88319,
0.256459,0.352747,
0.256459,0.276068,
0.256459,0.368302,
0.256459,0.328692,
0.256459,0.323458,
0.256459,0.92757,
0.256459,0.878793,
0.256459,0.899021,
0.256459,0.889424,
0.256459,0.88319,
0.321085,0.352747,
0.321085,0.276068,
0.321085,0.368302,
0.321085,0.328692,
0.321085,0.323458,
0.321085,0.92757,
0.321085,0.878793,
0.321085,0.899021,
0.321085,0.889424,
0.321085,0.88319,
0.241832,0.352747,
0.241832,0.276068,
0.241832,0.368302,
0.241832,0.328692,
0.241832,0.323458,
0.241832,0.92757,
0.241832,0.878793,
0.241832,0.899021,
0.241832,0.889424,
0.241832,0.88319,
0.363611,0.352747,
0.363611,0.276068,
0.363611,0.368302,
0.363611,0.328692,
0.363611,0.323458,
0.363611,0.92757,
0.363611,0.878793,
0.363611,0.899021,
0.363611,0.889424,
0.363611,0.88319,
0.356815,0.352747,
0.356815,0.276068,
0.356815,0.368302,
0.356815,0.328692,
0.356815,0.323458,
0.356815,0.92757,
0.356815,0.878793,
0.356815,0.899021,
0.356815,0.889424,
0.356815,0.88319,
0.222999,0.352747,
0.222999,0.276068,
0.222999,0.368302,
0.222999,0.328692,
0.222999,0.323458,
0.222999,0.92757,
0.222999,0.878793,
0.222999,0.899021,
0.222999,0.889424,
0.222999,0.88319,
0.322474,0.352747,
0.322474,0.276068,
0.322474,0.368302,
0.322474,0.328692,
0.322474,0.323458,
0.322474,0.92757,
0.322474,0.878793,
0.322474,0.899021,
0.322474,0.889424,
0.322474,0.88319,
----------
10 0 0.900238 1 0.926631 2 0.893987 3 0.909297 4 0.911172 5 0.272897 6 0.403214 7 0.355838 8 0.379189 9 0.393491
10 0 0.905651 1 0.931891 2 0.899437 3 0.914656 4 0.91652 5 0.290255 6 0.415159 7 0.369318 8 0.391867 9 0.405722
10 0 0.869379 1 0.896681 2 0.862904 3 0.878755 4 0.880695 5 0.140938 6 0.328591 7 0.268349 8 0.298622 9 0.316584
10 0 0.899888 1 0.926291 2 0.893634 3 0.90895 4 0.910826 5 0.27174 6 0.402432 7 0.354951 8 0.378357 9 0.392689
10 0 0.878905 1 0.90592 2 0.872501 3 0.888181 4 0.890101 5 0.191098 6 0.353026 7 0.297769 8 0.325316 9 0.341878
10 0 0.903929 1 0.930217 2 0.897703 3 0.912951 4 0.914818 5 0.284835 6 0.411388 7 0.365074 8 0.38787 9 0.401862
10 0 0.862181 1 0.889704 2 0.855652 3 0.871636 4 0.873591 5 0.0860288 6 0.309046 7 0.244026 8 0.27697 9 0.296248
10 0 0.865016 1 0.892451 2 0.858508 3 0.87444 4 0.876389 5 0.110893 6 0.316869 7 0.25386 8 0.285673 9 0.3044
10 0 0.908758 1 0.934911 2 0.902566 3 0.917733 4 0.91959 5 0.299809 6 0.421894 7 0.376873 8 0.398995 9 0.412611
10 0 0.878397 1 0.905426 2 0.871989 3 0.887678 4 0.889599 5 0.188745 6 0.351757 7 0.296264 8 0.323939 9 0.340568
