0.299186,0.24542,
0.299186,0.256906,
0.299186,0.25133,
0.299186,0.332158,
0.299186,0.426154,
0.299186,0.244855,
0.299186,0.300347,
0.299186,0.351104,
0.299186,0.247538,
0.324756,0.255318,
0.324756,0.24542,
0.324756,0.256906,
0.324756,0.25133,
0.324756,0.332158,
0.324756,0.426154,
0.324756,0.244855,
0.324756,0.300347,
0.324756,0.351104,
0.324756,0.247538,
0.400553,0.255318,
0.400553,0.24542,
0.400553,0.256906,
0.400553,0.25133,
0.400553,0.332158,
0.400553,0.426154,
0.400553,0.244855,
0.400553,0.300347,
0.400553,0.351104,
0.400553,0.247538,
0.35389,0.255318,
0.35389,0.24542,
0.35389,0.256906,
0.35389,0.25133,
0.35389,0.332158,
0.35389,0.426154,
0.35389,0.244855,
0.35389,0.300347,
0.35389,0.351104,
0.35389,0.247538,
0.184903,0.255318,
0.184903,0.24542,
0.184903,0.256906,
0.184903,0.25133,
0.184903,0.332158,
0.184903,0.426154,
0.184903,0.244855,
0.184903,0.300347,
0.184903,0.351104,
0.184903,0.247538,
0.367446,0.255318,
0.367446,0.24542,
0.367446,0.256906,
0.367446,0.25133,
0.367446,0.332158,
0.367446,0.426154,
0.367446,0.244855,
0.367446,0.300347,
0.367446,0.351104,
0.367446,0.247538,
----------
10 0 0.916639 1 0.919339 2 0.916195 3 0.917741 4 0.891676 5 0.850769 6 0.919489 7 0.902888 8 0.884387 9 0.918771
10 0 0.884204 1 0.887002 2 0.883744 3 0.885346 4 0.858298 5 0.815718 6 0.887158 7 0.86994 8 0.850723 9 0.886414
10 0 0.927542 1 0.93021 2 0.927104 3 0.928631 4 0.90288 5 0.862505 6 0.930359 7 0.913955 8 0.895683 9 0.929649
10 0 0.912553 1 0.915265 2 0.912107 3 0.913659 4 0.887475 5 0.846364 6 0.915416 7 0.898739 8 0.880151 9 0.914694
10 0 0.919402 1 0.922094 2 0.91896 3 0.920501 4 0.894516 5 0.853745 6 0.922244 7 0.905693 8 0.887251 9 0.921528
10 0 0.910684 1 0.913402 2 0.910238 3 0.911793 4 0.885553 5 0.844349 6 0.913553 7 0.896842 8 0.878214 9 0.91283
10 0 0.879983 1 0.882795 2 0.879521 3 0.88113 4 0.853949 5 0.811141 6 0.882951 7 0.865649 8 0.846335 9 0.882203
10 0 0.899763 1 0.902514 2 0.899311 3 0.900886 4 0.874319 5 0.832559 6 0.902667 7 0.88575 8 0.866884 9 0.901935
10 0 0.949012 1 0.95162 2 0.948583 3 0.950076 4 0.924923 5 0.885553 6 0.951765 7 0.935736 8 0.917898 9 0.951071
10 0 0.894313 1 0.89708 2 0.893858 3 0.895442 4 0.868708 5 0.826665 6 0.897234 7 0.880213 8 0.861225 9 0.896498
